0,0x041412da3A4Bf7F294dd19F7eC32B2A6A1Fb03D7,0x2bA123B9b6b431BC498c2f5Ae0F3F09fe67a5735,0x8a43882ef996d71e2715caf122cb01ffdfe81d4ef94356c19c01506a35f5495b,13526707
1,0x498E93Bc04955fCBAC04BCF1a3BA792f01Dbaa96,0xC4688E07759d480FE3c7544eaF8941F1931dEcDc,0x5a3ae504bb3a7b79020073cdf35024e451a1e40f4b7b0d91a87bc65caef28e4a,14054607
2,0xB765B07aa73C4A59Db816bc1a821411077052B29,0x0E5F6E67099529557F335be9E2333D90DCE0861b,0xb48af181c1406dfaadac54bd1b17e7fa297816cb21d64b943c9d51ae95a00449,13628848
3,0x4C54a192810D990287BE53216ed4cE7BFdfCf04E,0x0E5F6E67099529557F335be9E2333D90DCE0861b,0x120148e49fba7bd0145eb4b51df8ac46ba2d84e646222ce349fd8d85274a5959,13675559
4,0xDaeD15EB94698CDd18cc2DaE0a5ACdad77E63ddf,0xC2500706B995CFC3eE4Bc3f83029705B7e4D1a74,0x634b72d04d64335ec92d5c16778366d73fbed7865d75e7067e10668a712513fb,13969335
5,0xe7301bB5a55D9db75d67682F74603381fc039F5e,0x8430C413c5D84A2C3091C5E73995D373c928ab2C,0x6e297e3aa42666de68cbb935c823928d0f347100706e83c8d4af1ca0d6a54bf5,13971075
6,0x46e7E8DF488875aD30C31DC7eDab152A8921F71b,0x8430C413c5D84A2C3091C5E73995D373c928ab2C,0xdf9d6f57f10c057b1c5a8c317facec45231152a299e4541ddf258961d9a0d755,13971204
7,0x0E5F6E67099529557F335be9E2333D90DCE0861b,0x28E9162fC10Bb3A7f98f44e90fA7273698fce360,0x44f19b54d253cf2e51b9e9bd625730db593fb8f4b54ef58b6167df7846c612ea,13523129
8,0x0E5F6E67099529557F335be9E2333D90DCE0861b,0x2bA123B9b6b431BC498c2f5Ae0F3F09fe67a5735,0xfd023f5e910dc10c44b006ac775be8ed140f1f9085d983ce619060241c962060,13523709
9,0x0E5F6E67099529557F335be9E2333D90DCE0861b,0x28E9162fC10Bb3A7f98f44e90fA7273698fce360,0x1bb07ce77ecbd7105f700e82f3872c7d3fd42bc7ff961475e16803f08cf8abc9,13523818
10,0xC8cfaC3F1E083D0ffa978Ee82b7a5C4Bec7b51A7,0x2bA123B9b6b431BC498c2f5Ae0F3F09fe67a5735,0x3d70f160c7ecd33bfa45abd4fa3ab4268ef9147359903e631d3c34c55967ab7f,13526616
11,0xCE8c54e91C055D46132F8B95f9cDbCE9da6B56a9,0x101215Fb12Fa6EB7F8F4B781C6EF12834Bd7e9Ee,0xe457303dd86c9e18e17ac9b3626b78fbbb2262aad487d094fe4404324378ffa6,14059719
12,0x2511A74BD3D9D5727Eeaf693E88f7e84db4822Ea,0x0E5F6E67099529557F335be9E2333D90DCE0861b,0x650dc312118e89786f6f413e19d18a22d3666549d7fe6b1b60628209215ad487,13675602
13,0x2511A74BD3D9D5727Eeaf693E88f7e84db4822Ea,0x0E5F6E67099529557F335be9E2333D90DCE0861b,0xdcaf55e438f9aae114da2567b1587249f77323a0349b7f513325f596c54a5e08,13675590
14,0xAd069f245E0c547AA6BfB9E0E288756634365841,0x7A70536c4D695B1Ec9DF972e91461E834bfB00e8,0x2615935ed36a42792224ab649a36c764ea613109a9f66274c23867fd11653e6c,13743651
15,0xB765B07aa73C4A59Db816bc1a821411077052B29,0x0E5F6E67099529557F335be9E2333D90DCE0861b,0xb48af181c1406dfaadac54bd1b17e7fa297816cb21d64b943c9d51ae95a00449,13628848
