0,0x2A0908f3D83f8f4C40e1a86a413008D93bEB5A24,0xc5f53Ba072BF4af8Df14F124d0Ac6BD446f075a5,0x65edb999dd248f7674bbaa67f1b78d0517ae3fc1b949d31723e20d1fc130e2c3,13845853
1,0x2c071Af9dCeFB7155659B662480CbB8679977394,0xE835e921e2b4fdfC9f18426B281ee7b9f173B31D,0x97880c43da922ac44f2d100838d4d84535fba3eea17187a380a2fa6d1009ae54,13127912
2,0xCe4c8A44881D290865598Efb51C1A05eCb8A8324,0x3a5B465360664185278E1B69c8F6B27cAe2778b6,0xce14a0fc9da9c3522c34f8d757063b8d8bc45905eb1a8ade02b1a79f666e819d,13414970
3,0x84B46076F85e8514C66982e744A0A898f50D4726,0xebE790E554f30924801B48197DCb6f71de2760BC,0x40b887a8b4a920cb1a05ddd654e246898637f1ec2c04aeff2d5736678bc2ea86,13165997
4,0xd30015e40dfEebdc6662833fFb2DD2D14f5A5882,0xeba06532a72bec44A1d33130aaa7C45c31e502F6,0x2ae4eb5f2f3e8fe7e28daefa5165b38ccc176b6683387dcabc4322ad381c844e,13364097
5,0x197754FCD35BeA3aa7D7242C684CbB397aBe35f5,0x0410A41Ce842a84CB55358cA4096c55D97941C01,0x9c7efd1dae2894d480749ffdb486a5c8a5af549ddcc0cdcec989f377fe4b6a83,13107286
6,0x95597Ff41A33dd8bb2f9A6315d2D623ead094f1E,0xEAa5Fb0853b939F7c90c3848B4978f23309588bC,0x22e276690aa07a35ae6e64f1ff34c5d4d33da6063e12bc60f64457bedcc1e558,13347127
7,0x0Dc61ad6E35377bE2183E5279455401C3866c281,0xE136C0D0039aFAe187F022a5e2F37B8Bf5d176a9,0xdc4271db2949da7e0ac0a8b2168c8ac2f6aeca878cbeb586890b28f8ec1fc7c5,13118099
8,0x9e67D018488aD636B538e4158E9e7577F2ECac12,0xE136C0D0039aFAe187F022a5e2F37B8Bf5d176a9,0xdd20eecd059689df809b72e9b9a13d7fad8bd352ded8f1e15651b16084be4baa,13116669
9,0x385f68B55cf0d9c8f00D60F0452BF9b2622D2C83,0xE136C0D0039aFAe187F022a5e2F37B8Bf5d176a9,0xfc34d98edd4ad2be457f457a2dd9a96abcb9395680504ba4fd610a5f38846b19,13083190
10,0xc66CE59e2C51B6874bd4AFa1BCa38eCbF4580c08,0xE136C0D0039aFAe187F022a5e2F37B8Bf5d176a9,0xcd346a12939f9ef6d18187998bb9606bd77caad63f641dd74a85b88d75f7f532,13128752
11,0x285AE26C825169f3E4247161d6E80cC2945E5819,0xD6Fbba5d307f67ac93f18c3764B56Bd9e5d4fE64,0x96e22b7dd9dd6d451633259cbf8cb9185421d7a4e162bb9188921984c43f6b76,13149507
12,0x10F6D495D8867B9D61098dc8F628ca5f942ef4a7,0xD6Fbba5d307f67ac93f18c3764B56Bd9e5d4fE64,0x3de1907cd9ab57f7e654dba276af2b054273ff2ed223c4cfcb3f9ade4d929de0,13154500
13,0x88712Efe53854B22924DbE274EaC239DF243a8Fd,0xD6Fbba5d307f67ac93f18c3764B56Bd9e5d4fE64,0xecd4e3d1f04553bdbca6fca73766fc348fc6179fb6d2ceea18ed4eb21c3b933e,13323541
14,0x0Dc61ad6E35377bE2183E5279455401C3866c281,0x0a0d8dF6fE0b5653DA7f6b6b93F4a0641C42F970,0xed3e78c37c43ffcfe0d1200e4f74b475e08149b83e26fc3d8b1ab027ea041929,13118146
15,0x2D18C70729899c06f1010e083917a5410b8C65f6,0x7Ca21d74EB16f1B588b4F3C52781B12698f150ee,0x831de85903514d9e0528895d3d91ba3d5b72235b8800e80209c10987976bfa3e,13360210
16,0xA72353B67118359Dc9d5010d048976D51Ef6c65C,0xb24e9be32E894Bc37512AC77dA38C891B57f4F6f,0x23276c72736057bc8a3cb92100d760dc4281f05e1ca0c291797aebf88934701e,13352888
17,0xc83529c1057e97789Aa3f5E6C0436e361C8F7f45,0x2085727b0549c7c995012247b189945198665684,0x8eb1b40d07e78866c2931f8289656b9f651a8a1599277fa7970bc4068a40565c,13423201
18,0xd80A70370695C68503aaF1552926D6477E585947,0xb24e9be32E894Bc37512AC77dA38C891B57f4F6f,0x58a51333e0e8a208c0c6963c221b52e2d9f84cc0d6c89ab0ece53bcd6cc65079,13352943
19,0x44a3CCddccae339D05200a8f4347F83A58847E52,0x77D74a7611DB43241E25c65888e6a26fa69019a1,0x6ec32fc509b4ca3a1ee6fbdf5abec50e21839a11e58a6c213d82c2c4a39b59f3,13128247
20,0x3379d4aA0867d93249Ce56802C9C086FaD96BC89,0x77D74a7611DB43241E25c65888e6a26fa69019a1,0x8eb6dba634bd190d42988d2956c6ea59207b9a0d24294e9a5f15a73fddd17b1c,13096057
21,0xe4446D52e2bdB3E31470643Ab1753a4c2aEee3eA,0x77D74a7611DB43241E25c65888e6a26fa69019a1,0x79f5712140a75c5ef090d112117502f65218d0bee1ce6a4f6e09b255b0a31bfe,13084146
22,0xe5D70aa91c76F4e13EC03C21BA3C998649267Cb7,0xCCb943Aa4B4578b91fEe2311ef9C90dD8b1aE791,0xa98d0f49c35c399d0332cd1a107a2e2e762d41cdfb361e3505f9d61f1f74fa8b,14078467
23,0x568D34543EcdbA4D6760eaA638264FebE6415286,0x064755BC68d60aa3628D518B4F08324852B8D3b0,0x00b42fbcb7e129d5f2724fd241bd94d71c0d9316e532d2c46409bcbec53905ee,13407806
24,0xEEe593DbddD91840D1Eb41ADd64f048AF3C45d21,0x6A09156e3741955f5fA556f61F5c9546e52c45f7,0x82bad7dee90e4ca7e3ffce9d42901bf1292ffdcadbe53307493a1aed9a545872,13128113
25,0xf720DC9F28659bAd5B6D8176360a9312dcd08039,0x064755BC68d60aa3628D518B4F08324852B8D3b0,0x19edaa0583a12f822f5fe56847c35f351f9f1072ae72fa8d7900e706f60c771e,13723899
26,0x6670502da2Fd29CfEe950c0CA2A557Ed912A5972,0x8DF6362fEe71798060E13246795d78144Bc1E83E,0x642dd2bdf624a7a58463d8d1fc087625b09cbac8f2911a0e1c27dd69c3630df5,13298268
27,0x41Ea088b0c4681d0a0d26a6c8f04d7f7c1DC7Ce7,0xe67dBa9d721c053fbBFa9738E9fd7fc685abC0b2,0x8bc6179c5838d51ae639a697a9127082657faf5076c60b36744267be333f94be,13386209
28,0x975596F8CeFF60cd1d5945c6e0F6d282B8267420,0x8DF6362fEe71798060E13246795d78144Bc1E83E,0x5152b98d10d62294d625a978b1f90648747ef90b5858cf1f94f6e008acc30004,13483947
29,0x9994834551fC5842c1a5230DC4Bbe786B1a7C375,0xD492c4971eF568F33a1255a8B346f572ba65173b,0x24cca61b2548ad06494ecc95197dcceebd6a63991b3498d74f56fb7aed0c16ac,13352156
30,0x84e52a6ae20EdEC8D240C794c9C3202746D3A491,0x8073555D212f3d9ED157B8c0Ae39aa552B92acfA,0x5cc288573204437a7a8a7dcbe16c802575c23597c923e805cfc718635bf0ca6e,13949846
31,0x4Da56C224C9E52eF4f8765acc773B87D9f9D9249,0x1C53889fea48E2CD289DCE95c9932CE049750C95,0x952bcdcda8796aac3910e7e620a0c3a7a8c8ba11d5ec8f7555281650d3bf0a7c,13349119
32,0x84B46076F85e8514C66982e744A0A898f50D4726,0x53e78311Ddd6001d054B86ff4eA5E6480728C0C3,0x30ee89bace9e113b9556ea69f317be34f520d9a0f8a204669e8568873102e2dd,13166003
33,0x6759422FeBb6780fAd3F27aa566E301e49fBc317,0x21900DfE46149aaAeB4B9995f3AC49F90B3A1FFC,0xde3dbf99c12fb9f31eb081e7537eec95d9439fb0cb4cb2a6feb40a67a0db8762,13370780
34,0x7833Bb98Bf9b155f9824e36B2ec5d7E708A88f9f,0x84747165e0100cD7f9BdeB37d771E8d139f49e14,0x06effcc9e6811209ccfa2563cf97381811b8d219e4c85c6e8c06d57b1f16d03b,13083500
35,0xF007750837a8280837644C2894a9215Ed7a50fC0,0x578F0CC57a14Ca88e62287cD5Bc696C9d88F353c,0x554869b89e3a971dc82adf08d703ea7aefcb4b821bc0ab47563c349791bcee30,13406121
36,0xE0F0D81170537ed5C6fBB3324d68Ea460fb04444,0x06BAF2C50F7afa4Ce33952207360303AE5636de1,0x5a662fc71b4562b9bbf798d200114f59da2be43be9577d7264165354975d164e,13380109
37,0x492DE2940d8a5Ff3F84C0E2eb27c3F92649fF95d,0x0EA1d565C50461fe8C00D53D850327757be5A946,0x524bbd047cdca47fa841fdcd958ca0d7a46c603217546fc48fd7d5bacf370516,13432757
38,0x1E4745D5524CdB832A4c4DA28025C550816325a9,0x0000000000000000000000000000000000000000,0x2a50a7683eb1e6a069a3f8735cff4c2adadbb9ce35431b87fbb574439251b838,13082643
39,0x1E4745D5524CdB832A4c4DA28025C550816325a9,0x0000000000000000000000000000000000000000,0x2a50a7683eb1e6a069a3f8735cff4c2adadbb9ce35431b87fbb574439251b838,13082643
40,0x223F5008202dB4bC02e56Ea3889c46B5A51a4B91,0xD5429F831374674A7D878c560C169F833F6144D2,0x1c4ccbf408106067e0b27c8360dc8dc7d4390911a5057bf894d19eb02dffb279,13163761
41,0xda909E4514429f6d06731840121f7C97754FaB6D,0x9D9DE0F6410A89c5334d5221B4f2104AC87F16c0,0x4f8f5ff187fc777be02533adbb74dcb0a4633f184d8387f63b8d9a43220b6652,13354530
42,0x32C4984204452D34F60193A9feaDeB1a339fc570,0x190099bd4452653e5a38FB2FE42fB15710E7b324,0x48ad1e03013903e65cec175fa076235d61c66c8d94cab6f3ec2069689471c875,13453364
43,0x80F40C7F12884E52aF9ab24b0C5d474EB0926Eb2,0xD5429F831374674A7D878c560C169F833F6144D2,0x33b3784950e80260a106d28ced84c041020ee898a7a17c37a2649cfbd9df2ed7,13189824
44,0xfBD34555402e06A41b8D00ff560F036834BFbb03,0x847929e9e0997681009DD196FF8B498BAFC938ac,0x844414b8117c4da69975883413ad0f99a8ed9fcb5e1bcd5c15200730525a715a,13398481
45,0x2A0908f3D83f8f4C40e1a86a413008D93bEB5A24,0x0f0Db72e90993593D10Dc781C860B51C287d416C,0xda9d5163bc50c06203deb240014e96d12acedf5ca02af40a42908abfb88f1858,13206731
46,0x4DbE965AbCb9eBc4c6E9d95aEb631e5B58E70d5b,0x0000000000000000000000000000000000000000,0xef735908409580b17e6c9167d2379bea86b6e0b0640e7a2d25a92ad623e4dc9a,13082645
47,0xF03EAD9442a4F76367C6a8EfD6Eb87D357B34A68,0x88122D927057F27c971B15661Ddf409753EeccaC,0x78deaf439d31744e240691e01b8666a667b2eb20825d15ca9e83b03cf212a2d5,13380360
48,0x02B06E44aEa658d9F113A22Cee32b924B45D5bb0,0x0000000000000000000000000000000000000000,0xdf1be4292701c1763129fe043dc0769997291e1fe1542e5604ae70069ecf3af8,13082645
49,0x03cb0bA2e5478fC2302E8F61451D6FE03989c216,0x80a2a7F7216515a13992DBA1959F2A38860c9E9F,0x43d4acfc4e6efdb32d047bda282b6f4fc928e6f132b9cf97362fc9ee75bb1316,13667936
50,0xb412F82383D0f9A97E3be04598eA79cD4aF96D51,0x02B06E44aEa658d9F113A22Cee32b924B45D5bb0,0x319e953d8535123f6176fe03632917399fe299e558ec14dd121cfad5b21c8b51,13362497
51,0xc3A0559C8A02330ef46f84426d752d4ea06ab49F,0xC4688E07759d480FE3c7544eaF8941F1931dEcDc,0x5f68207e88a760003d304a1b96c19a9ab1fe1dadad5c0c0ff5423957e9611199,14057768
52,0xACEA8a6E33b0700178E36A2dE2a8B75AA4864E9e,0x9e9425204DF8A5c7Cc20e955F6a26A31Da1Ec928,0x9919c7230e4cdc0b3ff2371e0e3ec4fac172c31a276630bab6171e15b13cba4a,13414591
53,0xf720DC9F28659bAd5B6D8176360a9312dcd08039,0xAf9c763C53e7F3E5Df69A9b0f3BaFdD8BC02C815,0x5a49c2e9d53dc3e201ac08aaeda99b537408df76a944b27912609250c0a17362,13180373
54,0xC3CC13b5b1927e599839c31513De4736024fc326,0x4E01069042bDA7Fdf2Cc89a61D8C5F05312516Cb,0x1bf094031d7007b3a1aa8a40279d05575d2cea5ba61bb2931b17c77db0af1c79,13989578
55,0xaebe6Ff87768317fd094aCC22D7Efac699E02BcD,0x8bEC7AC149F0c28a0Dd4d1cC32F323D115F07749,0x9864397a399acd88becace38aa1ab13f4df05d55ff18791ba42f85d23b35adf3,13527692
56,0xC193d0FCA7C4C4557F5640a86c175D0a11D04c03,0x1442d1abFDb404538ab8ad861A1597DaBae1baae,0xb958572c8a9488c92eb6378051115ecca366c800e04e3855b2575d5e998507b3,13357136
57,0xb1514d930ef36553380500278200D70Ad7fAC79d,0x5fb8B8d72A3986d9CEA5736675280C137b5e1F9A,0x8872c09a0ec6de0a111be4b04a81c524faf931038eadf20d13c61d3ced1054d0,13361613
58,0xe32E65D2e09800CdBBf07b6F99E8562c24290e79,0x5fb8B8d72A3986d9CEA5736675280C137b5e1F9A,0x8726ffdc29d19407e25db16a4b97e7b45c6b02465a3c52426319772afcbc4b74,13350002
